id,status_group
52912,functional needs repair
71861,functional
70414,functional
60026,functional
72685,non functional
47327,functional
1154,non functional
26932,functional needs repair
34811,non functional
42290,functional
69870,functional
28343,functional
27282,functional
22509,functional needs repair
34379,functional
14550,non functional
50578,functional
62131,functional
1495,functional
1575,functional
12781,functional
40635,non functional
57298,non functional
7110,functional
4127,non functional
50626,functional needs repair
4697,non functional
45719,non functional
68406,functional
20398,functional
55185,functional
40637,non functional
59592,functional
2187,functional
28081,non functional
70359,non functional
41695,functional
47273,functional
1108,non functional
44276,non functional
5362,non functional
60774,non functional
15768,non functional
22549,functional
65931,functional
72468,functional
28298,functional
57187,functional needs repair
32643,functional
52295,functional
25579,functional
27101,non functional
30401,functional needs repair
36184,non functional
46196,non functional
45328,functional
56930,functional
62478,functional
32114,functional needs repair
19966,non functional
17805,non functional
66082,functional
73007,functional
48930,non functional
4622,functional
57754,non functional
33832,functional
13540,functional
29340,functional
68923,functional
49231,functional
45990,functional
40221,functional
27441,functional
35708,functional needs repair
55975,functional
23604,non functional
51447,functional
35267,functional
39142,functional
68806,non functional
63493,functional
64633,non functional
59009,non functional
7996,functional
4147,non functional
23060,functional
783,functional
39441,functional
42603,functional needs repair
30410,functional
67197,functional
39563,functional needs repair
52071,functional needs repair
15664,functional
62467,functional
13116,functional
29357,functional
56095,functional
33591,functional needs repair
24173,functional
29736,functional
66835,non functional
35878,functional
46419,functional
29915,non functional
45340,non functional
3750,functional needs repair
57311,non functional
7754,non functional
10241,non functional
63908,functional
35526,functional
23185,non functional
58485,functional
60352,functional
35540,functional
4603,functional
43084,non functional
3265,functional needs repair
64790,non functional
25791,functional
3359,non functional
5477,functional
38191,non functional
5296,functional
16668,non functional
38470,functional
23750,functional
40693,non functional
72455,functional
20925,functional
22162,functional
70240,non functional
45833,non functional
27814,functional
36515,non functional
3090,non functional
56166,non functional
1237,functional
41524,non functional
62301,functional
38429,functional
45342,non functional
73947,functional
33279,functional
70717,functional needs repair
43676,functional
63704,functional
23102,non functional
62720,functional needs repair
16769,functional needs repair
62087,non functional
73384,non functional
48448,non functional
73242,non functional
4817,functional
40699,functional
51628,functional
16686,functional
6744,non functional
39655,functional needs repair
17074,non functional
10376,non functional
25927,non functional
73469,functional
66594,functional
59354,functional
60286,non functional
42256,non functional
42348,functional
33604,non functional
22985,non functional
3084,functional
6777,functional needs repair
51382,non functional
65266,functional
57860,non functional
40810,functional
74239,non functional
55866,non functional
24344,functional
27734,functional
32435,non functional
23836,functional
73655,functional
45315,non functional
53978,functional
24409,non functional
30810,functional
14028,functional
65901,functional needs repair
64082,non functional
62380,functional
32945,functional needs repair
57201,non functional
45729,non functional
10184,functional
18705,non functional
45510,non functional
46876,functional
62480,functional
72474,functional
306,non functional
47623,functional
12460,functional
47531,non functional
52411,functional
51878,functional
49817,functional
34380,functional
62871,functional
7572,non functional
51930,functional
332,non functional
35783,functional
57319,non functional
37764,functional
21070,non functional
47676,non functional
38566,functional
46910,non functional
53738,non functional
62762,functional
5536,functional
5985,non functional
