id,installer,longitude,latitude,num_private,basin,region_code,district_code,population,public_meeting,scheme_management,permit,construction_year,management,payment,quantity,water_quality_by_region,water_quality_by_extraction_type,water_quality_by_waterpoint_type,water_quality_by_source,water_quality_by_gps_height
28976,KKKT,33.02452769,-9.29831884,0,Lake Nyasa,12,6,0,True,VWC,False,0,vwc,pay when scheme fails,enough,0,0,0,0,0
52674,DWE,36.05299324,-4.87818106,0,Internal,1,1,0,True,VWC,False,0,vwc,never pay,insufficient,0,0,0,0,0
22738,Central government,33.96392099,-9.50440407,0,Lake Nyasa,12,3,0,True,VWC,True,0,vwc,pay monthly,enough,0,0,0,0,0
67245,other,32.75260517,-5.0773793,0,Lake Tanganyika,14,6,0,True,VWC,True,0,vwc,never pay,dry,0,0,0,0,0
58794,DWE,37.44022712,-3.48967908,0,Pangani,3,4,80,True,Water Board,True,2008,water board,pay per bucket,enough,0,0,0,0,0
18850,DWE,33.59231696,-2.85564345,0,Lake Victoria,17,2,0,True,WUG,False,0,wug,never pay,enough,0,0,0,0,0
19362,DWE,32.3882981,-3.43334639,0,Lake Tanganyika,17,3,0,True,missing,True,0,wug,unknown,enough,3,3,3,3,0
44820,DWE,31.36831664,-7.97108127,0,Lake Tanganyika,15,3,1,False,VWC,True,1974,vwc,never pay,enough,0,0,0,0,0
12445,other,31.32884092,-2.67840356,0,Lake Tanganyika,18,4,0,True,VWC,True,0,vwc,never pay,dry,12,0,8,0,0
64597,District Council,37.666441799999994,-3.66791788,0,Pangani,3,2,35,True,VWC,False,2007,vwc,pay monthly,insufficient,0,0,0,0,0
729,other,38.56184085,-11.13459566,0,Ruvuma / Southern Coast,90,63,89,True,VWC,True,0,vwc,never pay,seasonal,68,8,8,4,1136
19249,DWE,30.84451426,-1.45374527,0,Lake Victoria,18,1,0,True,missing,True,0,vwc,never pay,enough,6,6,1,1,0
73928,DWE,35.89160879,-4.29568935,0,Internal,21,1,10,True,Water Board,True,1995,vwc,never pay,enough,0,0,0,0,0
13070,other,35.02269938,-10.99510166,0,Ruvuma / Southern Coast,10,3,150,missing,VWC,True,2009,vwc,unknown,dry,0,0,0,0,0
49439,DWE,31.60793668,-3.3680056000000005,0,Lake Tanganyika,17,5,0,True,WUG,True,0,wug,unknown,enough,0,0,0,0,0
68236,District Council,37.9888862,-4.287714,0,Pangani,3,3,100,True,VWC,True,2012,vwc,never pay,insufficient,0,0,0,0,0
13352,TCRS,30.66904198,-3.45722267,0,Lake Tanganyika,16,1,350,True,VWC,False,2007,vwc,unknown,enough,0,0,0,0,0
60395,other,36.1636105,-11.32973567,0,Ruvuma / Southern Coast,10,5,300,True,WUG,False,2006,wug,pay monthly,insufficient,0,0,0,0,0
30749,Community,36.91648523,-3.24982905,0,Pangani,2,7,120,True,VWC,True,1990,wug,unknown,insufficient,0,0,0,0,0
68767,other,35.10252795,-9.54605854,0,Lake Nyasa,11,4,15,True,VWC,False,1998,vwc,never pay,enough,0,0,0,0,0
62215,DWE,32.52199367,-4.01360684,0,Lake Tanganyika,17,3,0,True,missing,True,0,wug,unknown,dry,3,6,6,3,0
69362,other,31.77223951,-1.36406725,0,Lake Victoria,18,2,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
3770,DWE,36.73523101,-3.4396637,0,Pangani,2,2,150,True,VWC,True,2005,vwc,never pay,enough,0,0,0,0,0
73830,other,33.91074649,-9.47612175,0,Lake Nyasa,12,3,0,True,VWC,True,0,vwc,never pay,dry,0,0,0,0,0
20768,District Council,37.59925658,-3.73799726,0,Pangani,3,2,50,True,Water Board,True,2011,water board,pay per bucket,insufficient,0,0,0,0,0
67251,DWE,36.76236794,-3.43817667,0,Pangani,2,2,150,True,VWC,True,2004,vwc,never pay,enough,0,0,0,0,0
62659,other,34.13383161,-8.81507385,0,Rufiji,12,7,0,True,VWC,True,0,vwc,pay monthly,seasonal,0,0,0,0,0
15791,other,37.42952633,-3.69116814,0,Pangani,3,2,3620,True,VWC,False,2007,vwc,pay per bucket,insufficient,0,0,0,0,0
61637,DWE,33.15422747,-3.97028753,0,Internal,14,1,0,True,VWC,False,0,vwc,pay monthly,enough,15,7,1,2,0
56557,other,34.540867799999994,-9.32550398,0,Lake Nyasa,11,4,10,True,VWC,False,2005,vwc,pay annually,enough,0,0,0,0,0
1002,DWE,32.04071672,-8.84924282,0,Lake Rukwa,15,2,300,True,VWC,False,1984,vwc,never pay,enough,0,0,0,0,0
13075,other,30.77828077,-2.48968584,0,Lake Victoria,18,30,0,True,VWC,False,0,vwc,never pay,enough,0,0,0,0,0
44109,other,34.28225524,-3.47502999,0,Internal,17,6,0,True,Water authority,True,0,water authority,pay per bucket,enough,0,0,0,0,0
35980,DWE,30.29468009,-4.48348093,0,Lake Tanganyika,16,2,530,True,Private operator,False,2012,private operator,never pay,enough,0,0,0,0,0
61144,other,34.18534705,-3.37175592,0,Internal,17,6,0,True,Parastatal,True,0,parastatal,never pay,seasonal,0,0,0,0,0
23047,other,36.85144649,-3.3430543,0,Pangani,2,7,250,True,VWC,True,2001,wua,unknown,enough,0,0,0,0,0
37472,other,32.15048729,-2.45246723,0,Lake Victoria,19,5,0,True,VWC,False,0,vwc,never pay,dry,0,0,0,0,0
24414,District Council,37.59062653,-3.17968361,0,Pangani,3,1,1,True,Company,True,1975,company,pay monthly,enough,0,0,0,0,0
23759,DWE,33.09746627,-2.08792734,0,Lake Victoria,19,1,1500,False,Water Board,True,2010,other,never pay,insufficient,0,0,0,0,0
876,DWE,31.80325036,-5.04336188,0,Lake Tanganyika,14,4,0,True,Parastatal,True,0,vwc,never pay,insufficient,0,0,0,0,0
30981,other,35.39019716,-5.2986606,0,Internal,1,1,0,True,VWC,False,0,vwc,pay per bucket,enough,0,0,0,0,0
1561,other,37.94468664,-4.12905035,0,Pangani,3,3,170,True,Water authority,True,2011,vwc,pay monthly,enough,0,0,0,0,0
43103,Government,33.28395483,-8.45155733,0,Lake Rukwa,12,1,0,True,VWC,True,0,vwc,pay per bucket,enough,0,0,0,0,0
21080,DANID,34.53764879,-9.78197899,0,Lake Nyasa,11,5,75,True,VWC,False,1988,vwc,pay annually,seasonal,0,0,0,0,0
6600,other,33.66096237,-9.33481102,0,Lake Nyasa,12,4,0,True,VWC,missing,0,vwc,never pay,enough,0,0,0,0,0
43622,other,32.69796449,-5.73698996,0,Lake Tanganyika,14,5,0,False,VWC,True,0,vwc,never pay,dry,60,24,4,4,0
12873,other,0.0,-2e-08,0,Lake Victoria,17,1,0,True,WUG,False,0,wug,other,enough,0,0,0,0,0
25626,DWE,33.96461187,-1.99727556,0,Lake Victoria,20,4,250,True,WUG,False,1989,wug,unknown,enough,14,2,2,1,1281
30699,other,38.8953461,-6.44077444,0,Wami / Ruvu,6,1,30,True,WUG,False,2006,wug,pay per bucket,enough,0,0,0,0,0
39729,other,37.12261912,-3.16216139,0,Pangani,3,7,1,True,Water Board,True,2002,water board,pay monthly,enough,0,0,0,0,0
63171,Commu,35.63842592,-6.17166964,0,Internal,1,5,0,True,VWC,False,0,vwc,pay per bucket,insufficient,12,5,0,2,0
25468,RWE,38.37155464,-5.02087145,0,Pangani,4,2,1,True,VWC,False,1972,vwc,never pay,dry,0,0,0,0,0
1100,Government,34.92291635,-11.112617,0,Ruvuma / Southern Coast,10,3,60,missing,VWC,True,2007,vwc,unknown,enough,0,0,0,0,0
54489,other,37.56920766,-3.15140938,0,Pangani,3,1,1,True,Company,True,2008,company,never pay,enough,0,0,0,0,0
73425,other,32.0953315,-3.6827516000000013,0,Lake Tanganyika,17,5,0,True,WUG,True,0,wug,unknown,enough,0,0,0,0,0
27546,DWE,38.7555633,-5.20706787,0,Pangani,4,3,400,True,VWC,False,2004,vwc,pay per bucket,insufficient,11,7,1,1,202
65771,DWE,33.80004818,-1.97867384,0,Lake Victoria,20,4,250,True,WUG,False,1986,wug,unknown,enough,14,2,2,1,1223
26314,other,31.30742377,-7.83804358,0,Lake Rukwa,15,3,300,True,VWC,False,1983,vwc,pay annually,enough,0,0,0,0,0
64353,Government,34.06684342,-1.78991236,0,Lake Victoria,20,3,350,missing,VWC,True,2010,vwc,unknown,enough,14,6,1,2,1429
61683,DWE,36.8962473,-7.80233519,0,Rufiji,5,3,100,True,WUA,True,2003,vwc,pay monthly,insufficient,0,0,0,0,0
48013,DWE,37.55027673,-3.27485043,0,Pangani,3,4,1,False,VWC,True,1972,vwc,never pay,insufficient,0,0,0,0,0
31679,other,39.08887513,-6.99014709,0,Wami / Ruvu,7,2,250,missing,WUG,missing,0,wug,pay per bucket,enough,0,0,0,0,0
73985,DWE,0.0,-2e-08,0,Lake Victoria,17,1,0,True,WUG,False,0,wug,never pay,enough,5,5,5,5,0
21518,DWE,31.15675813,-1.45067756,0,Lake Victoria,18,1,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
34082,KKKT,32.91109994,-9.14860488,0,Lake Rukwa,12,6,0,True,VWC,False,0,vwc,pay when scheme fails,insufficient,0,0,0,0,0
53828,KKKT,32.83721888,-9.06948387,0,Lake Rukwa,12,6,0,True,VWC,False,0,vwc,pay when scheme fails,insufficient,0,0,0,0,0
29212,DWE,35.33044916,-10.51741734,0,Lake Nyasa,10,2,0,True,VWC,True,2000,vwc,pay monthly,dry,0,0,0,0,0
46070,other,33.85434668,-9.32627807,0,Lake Nyasa,12,4,0,True,VWC,missing,0,vwc,never pay,enough,0,0,0,0,0
58860,other,31.63741022,-1.33610778,0,Lake Victoria,18,2,0,True,VWC,True,0,vwc,never pay,enough,6,0,4,0,0
57091,DWE,35.94528408,-8.51707026,0,Rufiji,5,3,1200,True,missing,True,1979,vwc,never pay,insufficient,0,0,0,0,0
25230,Central government,33.77047753,-9.57689943,0,Lake Nyasa,12,3,0,True,Water authority,True,0,water authority,pay monthly,insufficient,0,0,0,0,0
34408,DWE,32.86159648,-3.94251934,0,Internal,14,1,0,False,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
11850,DWE,36.74992891,-6.28437469,0,Wami / Ruvu,1,3,0,True,VWC,False,0,vwc,never pay,insufficient,0,0,0,0,0
70228,DWE,33.74912258,-3.0739362999999997,0,Lake Victoria,17,2,0,True,WUG,False,0,wug,pay when scheme fails,enough,0,0,0,0,0
4329,other,31.40493692,-1.83276821,0,Lake Victoria,18,3,0,True,VWC,False,0,vwc,never pay,dry,0,0,0,0,0
57178,TASAF,35.41312249,-7.91262426,0,Rufiji,11,1,184,True,VWC,True,2004,vwc,pay annually,enough,0,0,0,0,0
69270,AMREF,39.22001312,-7.24488731,0,Rufiji,6,4,200,True,VWC,False,2004,vwc,never pay,seasonal,0,0,0,0,0
34640,other,39.17280613,-6.67186821,0,Wami / Ruvu,7,1,3589,True,VWC,False,2000,vwc,pay per bucket,enough,0,0,0,0,0
21421,other,39.18238785,-6.93043582,0,Wami / Ruvu,7,2,80,missing,Private operator,False,2010,private operator,pay per bucket,enough,0,0,0,0,0
314,other,30.87873042,-2.89767053,0,Lake Tanganyika,18,30,0,True,VWC,False,0,vwc,never pay,enough,0,0,0,0,0
39955,DWE,35.87871133,-4.20104353,0,Internal,21,1,600,True,VWC,True,1999,vwc,never pay,enough,0,0,0,0,0
61329,DWE,36.83891293,-3.5049519,0,Pangani,2,2,200,True,VWC,True,1980,vwc,pay per bucket,insufficient,0,0,0,0,0
47727,RWE,35.62419289,-9.01280384,0,Rufiji,5,3,70,True,missing,True,1995,vwc,never pay,enough,0,0,0,0,0
5962,DWE,33.71341773,-2.71458777,0,Lake Victoria,19,2,0,True,missing,True,0,vwc,never pay,insufficient,7,4,1,1,0
52484,other,35.22620161,-5.89983554,0,Internal,13,3,560,True,missing,False,1998,vwc,unknown,enough,0,0,0,0,0
25958,LGA,39.422443,-10.96252807,0,Ruvuma / Southern Coast,90,33,1,True,VWC,False,2007,vwc,pay per bucket,insufficient,0,0,0,0,0
13021,other,34.727099700000004,-9.65034671,0,Lake Nyasa,11,4,30,True,VWC,True,2007,vwc,pay annually,enough,0,0,0,0,0
16466,other,38.90196471,-10.60019912,0,Ruvuma / Southern Coast,90,33,1,True,VWC,True,1985,vwc,never pay,dry,0,0,0,0,0
51926,DWE,37.53511712,-3.29324817,0,Pangani,3,4,1,missing,VWC,True,1972,vwc,never pay,insufficient,0,0,0,0,0
10340,other,37.06409574,-6.80777623,0,Wami / Ruvu,5,1,250,True,VWC,True,1981,vwc,pay per bucket,insufficient,0,0,0,0,0
1970,DANIDA,36.02536049,-10.53519129,0,Rufiji,10,5,770,True,VWC,True,1990,vwc,pay monthly,insufficient,0,0,0,0,0
15462,TCRS,31.21587279,-6.3242926,0,Lake Rukwa,15,1,742,False,Water authority,True,2008,water authority,never pay,enough,0,0,0,0,0
49441,DWE,32.89652699,-2.06340857,0,Lake Victoria,19,1,250,True,missing,True,2007,vwc,pay annually,enough,0,0,0,0,0
5063,DWE,31.683889100000002,-2.82410277,0,Lake Victoria,18,4,0,True,VWC,True,0,vwc,pay monthly,seasonal,0,0,0,0,0
3740,DANID,35.57900029,-7.86736004,0,Rufiji,11,1,1,True,VWC,True,1985,vwc,pay annually,enough,0,0,0,0,0
38770,other,37.90539329,-4.51335973,0,Pangani,3,3,60,True,Water authority,True,2002,vwc,pay monthly,insufficient,0,0,0,0,0
73349,DWE,37.50354203,-3.28312224,0,Pangani,3,4,1,False,VWC,True,1972,vwc,never pay,enough,0,0,0,0,0
27389,other,35.81918568,-6.589641900000001,0,Rufiji,1,4,0,True,VWC,True,0,vwc,pay per bucket,insufficient,0,0,0,0,0
71097,DWE,29.82545411,-5.18341955,0,Lake Tanganyika,16,3,1000,True,VWC,True,2008,vwc,unknown,insufficient,0,0,0,0,0
55182,DWE,37.41391378,-3.48190555,0,Pangani,3,4,40,True,Water Board,True,2008,water board,pay per bucket,enough,0,0,0,0,0
47583,DWE,37.46950409,-3.34236488,0,Pangani,3,4,35,True,Water Board,True,2008,water board,pay per bucket,enough,0,0,0,0,0
27800,Central government,32.45320019,-5.12231997,0,Lake Tanganyika,14,3,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
68937,RWE,36.91409542,-7.76907666,0,Rufiji,5,3,200,True,WUA,True,1981,vwc,never pay,enough,0,0,0,0,0
9648,other,39.38983949,-10.69685426,0,Ruvuma / Southern Coast,90,33,456,True,VWC,False,1988,vwc,pay per bucket,enough,0,0,0,0,0
44011,other,33.78727371,-1.73229039,0,Lake Victoria,20,3,250,missing,VWC,True,2000,vwc,unknown,enough,0,0,0,0,0
21169,other,39.68575947,-7.90394401,0,Rufiji,60,60,445,True,VWC,False,0,vwc,never pay,enough,0,0,0,0,0
10579,DWE,30.79862566,-1.4111387,0,Lake Victoria,18,1,0,True,WUG,True,0,vwc,never pay,enough,0,0,0,0,0
69423,other,35.62490406,-7.68991914,0,Rufiji,11,1,1,True,VWC,True,2000,vwc,pay per bucket,dry,0,0,0,0,0
62189,other,38.7974455,-10.5743136,0,Ruvuma / Southern Coast,90,33,2000,True,VWC,True,1975,vwc,pay per bucket,enough,17,5,3,2,357
20697,Government,33.55167374,-2.5235996,0,Lake Victoria,19,2,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
19225,other,35.69157254,-8.22884079,0,Rufiji,11,2,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
15783,other,32.00691005,-6.64689545,0,Lake Tanganyika,15,1,100,True,VWC,True,1988,vwc,pay annually,enough,0,0,0,0,0
31423,Government,33.28412236,-8.70808096,0,Lake Rukwa,12,1,0,True,VWC,True,0,vwc,pay monthly,enough,0,0,0,0,0
46040,other,36.72863582,-4.64814072,0,Internal,21,5,1,True,VWC,False,2004,vwc,pay per bucket,insufficient,18,6,1,5,1012
58799,other,33.24647592,-3.72105457,0,Internal,17,3,0,False,WUG,True,0,wug,never pay,enough,0,0,0,0,0
42729,DWE,33.65344687,-3.55703761,0,Internal,17,8,0,True,WUG,False,0,wug,unknown,enough,0,0,0,0,0
44067,DWE,39.18688054,-9.62837993,0,Ruvuma / Southern Coast,80,13,563,True,missing,True,1985,vwc,never pay,enough,0,0,0,0,0
2090,Government,35.16358656,-11.13662166,0,Ruvuma / Southern Coast,10,3,260,missing,VWC,True,2004,parastatal,unknown,dry,0,0,0,0,0
45859,DANIDA,36.12240007,-10.46327383,0,Rufiji,10,5,250,True,WUA,True,1982,vwc,never pay,enough,0,0,0,0,0
73982,other,33.43444038,-4.40550349,0,Internal,14,2,0,True,Private operator,False,0,private operator,never pay,enough,0,0,0,0,0
43837,other,36.40663885,-6.44371772,0,Wami / Ruvu,1,1,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
27923,other,34.83387887,-4.82297163,0,Internal,13,4,78,True,WUG,True,2004,wug,never pay,enough,39,3,3,3,4728
48096,Central government,33.17361806,-4.89383968,0,Lake Tanganyika,14,3,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
11361,DWE,32.38117703,-4.05032915,0,Lake Tanganyika,17,3,0,True,missing,True,0,wug,unknown,dry,3,6,6,3,0
59396,DWE,35.38818354,-5.64645141,0,Internal,1,1,0,True,VWC,False,0,vwc,never pay,insufficient,12,5,3,2,0
63066,other,30.35060066,-6.19722064,0,Lake Tanganyika,15,1,154,True,VWC,True,1996,vwc,pay monthly,insufficient,64,4,4,4,6808
39854,other,38.97919487,-6.51999317,0,Wami / Ruvu,6,1,60,True,Company,True,1995,parastatal,pay per bucket,enough,0,0,0,0,0
11851,Government,33.28041936,-8.45153439,0,Lake Rukwa,12,1,0,True,VWC,True,0,vwc,pay per bucket,enough,0,0,0,0,0
50252,KKKT,32.42374479,-9.10488676,0,Lake Rukwa,12,6,0,True,VWC,False,0,vwc,never pay,seasonal,0,0,0,0,0
37632,Commu,33.99538042,-9.26747272,0,Lake Nyasa,11,3,0,True,WUA,False,1989,wua,pay monthly,enough,0,0,0,0,0
11560,other,37.81947618,-6.83557869,0,Wami / Ruvu,5,2,70,True,VWC,True,2004,vwc,pay monthly,enough,0,0,0,0,0
61132,other,34.45640253,-8.57493085,0,Rufiji,12,7,0,True,VWC,False,0,vwc,never pay,insufficient,0,0,0,0,0
71280,Hesawa,33.40404878,-2.93456609,0,Lake Victoria,19,4,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
40444,Government,36.38866602,-6.79117462,0,Wami / Ruvu,1,1,0,True,VWC,True,0,vwc,other,insufficient,0,0,0,0,0
29680,DANID,35.53726798,-7.718843,0,Rufiji,11,1,650,True,VWC,True,1985,vwc,pay monthly,enough,0,0,0,0,0
68901,other,0.0,-2e-08,0,Lake Victoria,17,1,0,False,Parastatal,False,0,parastatal,never pay,enough,2,14,2,2,0
5353,DWE,38.19314056,-4.6497423,0,Pangani,4,1,1,True,VWC,True,1967,vwc,never pay,enough,0,0,0,0,0
14092,other,34.91622745,-8.88126252,0,Rufiji,11,4,60,True,VWC,False,2009,vwc,pay when scheme fails,enough,0,0,0,0,0
48347,other,33.88411043,-2.00836395,0,Lake Victoria,20,4,712,False,Parastatal,False,1990,parastatal,unknown,insufficient,14,2,2,1,1289
68736,CES,37.13578281,-3.34096079,0,Pangani,3,5,20,True,Water Board,True,1999,water board,pay per bucket,enough,0,0,0,0,0
8272,other,38.005415,-4.30239345,0,Pangani,3,3,500,True,VWC,True,2012,vwc,never pay,insufficient,0,0,0,0,0
69873,other,34.87080231,-4.63179664,0,Internal,13,2,200,True,VWC,missing,2000,vwc,pay per bucket,insufficient,0,0,0,0,0
41270,DWE,38.21565706,-4.551181400000001,0,Pangani,4,1,1,True,VWC,True,2002,vwc,pay monthly,enough,0,0,0,0,0
39413,other,38.65556813,-10.65266999,0,Ruvuma / Southern Coast,90,33,1,True,VWC,True,1975,vwc,unknown,dry,17,2,2,1,433
58959,other,39.96948028,-10.41335976,0,Ruvuma / Southern Coast,99,1,50,True,VWC,True,1978,vwc,pay per bucket,enough,0,0,0,0,0
22505,DANIDA,37.25589929,-11.17569276,0,Ruvuma / Southern Coast,10,1,1,True,VWC,False,1994,vwc,pay annually,enough,0,0,0,0,0
8622,DWE,35.48143461,-4.370895,0,Internal,21,1,235,True,VWC,True,2003,vwc,never pay,enough,54,0,0,0,5226
1123,other,34.08131686,-1.24619066,0,Lake Victoria,20,6,3500,False,missing,False,2011,vwc,unknown,enough,0,0,0,0,0
8152,other,31.17086736,-6.37940555,0,Lake Rukwa,15,1,70,False,Water authority,True,1974,water authority,never pay,enough,0,0,0,0,0
53776,DWE,37.33932659,-3.29366112,0,Pangani,3,4,200,True,Water Board,True,1972,water board,never pay,insufficient,0,0,0,0,0
25575,other,31.80161269,-1.31617101,0,Lake Victoria,18,6,0,True,VWC,False,0,vwc,never pay,insufficient,0,0,0,0,0
1418,other,34.52566063,-4.03383328,0,Internal,13,1,498,True,Parastatal,True,2006,parastatal,never pay,seasonal,0,0,0,0,0
31628,other,30.54399872,-2.78273991,0,Lake Victoria,18,30,0,True,WUG,False,0,wug,never pay,enough,0,0,0,0,0
63605,other,33.80360676,-8.7310976,0,Rufiji,12,7,0,True,WUA,False,0,wua,never pay,seasonal,0,0,0,0,0
481,DWE,36.66308367,-6.36457452,0,Wami / Ruvu,1,3,0,True,VWC,False,0,vwc,never pay,dry,12,2,2,1,0
49731,DWE,33.50716451,-3.6367300000000014,0,Internal,17,7,0,missing,WUG,False,0,wug,unknown,enough,1,7,1,5,0
46138,DWE,32.96359356,-2.54592077,0,Lake Victoria,19,3,0,True,VWC,True,0,vwc,never pay,seasonal,0,0,0,0,0
73094,other,35.39678485,-8.11953743,0,Rufiji,11,1,1,True,VWC,True,2004,vwc,pay annually,enough,0,0,0,0,0
45873,DWE,33.04296372,-2.6159031,0,Lake Victoria,19,2,0,True,VWC,True,0,vwc,pay monthly,enough,0,0,0,0,0
20923,DANIDA,33.29961599,-8.99703523,0,Lake Rukwa,12,2,0,True,VWC,True,0,wug,pay when scheme fails,insufficient,0,0,0,0,0
18790,DWE,35.29624947,-8.14430284,0,Rufiji,11,2,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
26023,Community,36.83637211,-3.31017665,0,Pangani,2,7,98,True,VWC,True,1998,vwc,unknown,insufficient,0,0,0,0,0
51261,other,35.69779718,-3.75696147,0,Internal,21,1,485,True,Parastatal,True,2011,parastatal,never pay,enough,0,0,0,0,0
50509,KKKT,32.84632327,-9.01324361,0,Lake Rukwa,12,6,0,True,VWC,False,0,vwc,pay when scheme fails,insufficient,0,0,0,0,0
43109,DWE,33.50829408,-2.15817781,0,Lake Victoria,20,4,230,True,VWC,True,2008,vwc,pay per bucket,enough,0,0,0,0,0
18726,other,0.0,-2e-08,0,Lake Victoria,17,1,0,True,WUG,False,0,wug,other,enough,0,0,0,0,0
68827,CES,37.14745896,-3.20159128,0,Pangani,3,5,20,True,Water Board,True,1999,water board,pay per bucket,enough,0,0,0,0,0
45522,DWE,36.68168955,-8.26445997,0,Rufiji,5,3,500,True,missing,True,1997,vwc,pay monthly,enough,0,0,0,0,0
68826,other,36.94647484,-6.19057035,0,Wami / Ruvu,5,1,254,True,VWC,False,2006,vwc,pay per bucket,enough,4,8,0,2,0
73513,LGA,39.21723186,-10.79288789,0,Ruvuma / Southern Coast,90,33,250,True,VWC,False,2005,vwc,pay per bucket,insufficient,0,0,0,0,0
34510,DWE,33.603515,-3.2227424,0,Lake Victoria,17,2,0,True,WUG,False,0,wug,other,dry,0,0,0,0,0
6884,other,37.9812126,-9.75214743,0,Ruvuma / Southern Coast,80,43,350,True,VWC,True,2012,vwc,pay per bucket,enough,0,0,0,0,0
63621,DWE,36.19048571,-10.85295187,0,Ruvuma / Southern Coast,10,5,300,True,WUG,False,2009,wug,pay monthly,insufficient,0,0,0,0,0
55979,DWE,30.67760682,-1.28163088,0,Lake Victoria,18,1,0,True,WUG,True,0,vwc,never pay,dry,0,0,0,0,0
71657,DANIDA,36.07577055,-10.52935551,0,Rufiji,10,5,900,True,VWC,True,1982,vwc,pay monthly,insufficient,0,0,0,0,0
72502,DANIDA,33.31118762,-8.98658954,0,Lake Rukwa,12,2,0,True,VWC,True,0,wug,pay when scheme fails,enough,0,0,0,0,0
25029,DWE,34.38465801,-2.92270917,0,Lake Victoria,17,1,360,True,WUG,False,2009,wug,never pay,enough,0,0,0,0,0
47194,DWE,36.86989616,-7.90482805,0,Rufiji,5,3,100,True,Water Board,True,1996,vwc,pay monthly,enough,0,0,0,0,0
1066,other,30.48992554,-6.81213951,0,Lake Tanganyika,15,1,400,True,VWC,True,1997,vwc,pay monthly,enough,16,6,1,2,796
60550,DWE,36.09428813,-10.28672953,0,Rufiji,10,5,300,True,WUG,False,1996,wug,pay monthly,insufficient,0,0,0,0,0
41704,DANID,36.09945588,-7.59562483,0,Rufiji,11,7,53,True,VWC,True,1984,vwc,never pay,enough,0,0,0,0,0
50130,TASAF,32.19608114,-3.56918809,0,Lake Tanganyika,17,5,0,missing,WUG,True,0,wug,unknown,insufficient,0,0,0,0,0
27744,other,39.13426574,-6.91141717,0,Wami / Ruvu,7,2,250,missing,WUG,False,1990,wug,never pay,enough,0,0,0,0,0
72648,other,32.9808156,-3.44142474,0,Lake Victoria,17,3,0,True,WUG,False,0,wug,never pay,enough,1,15,1,1,0
49194,DWE,35.35955705,-4.27965292,0,Internal,21,1,720,True,VWC,True,1988,vwc,never pay,enough,0,0,0,0,0
64318,other,35.51580083,-4.50998112,0,Internal,21,2,312,True,VWC,True,2008,vwc,never pay,dry,0,0,0,0,0
5498,DANIDA,37.57861742,-10.85659326,0,Ruvuma / Southern Coast,10,1,1,True,VWC,False,1988,vwc,pay monthly,enough,0,0,0,0,0
54306,DANIDA,34.5649541,-9.33844715,0,Lake Nyasa,11,4,15,True,VWC,False,1994,vwc,never pay,enough,0,0,0,0,0
15333,Government,33.25273391,-3.7419205,0,Internal,17,3,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
48479,other,33.58784462,-9.20683974,0,Lake Nyasa,12,4,0,True,VWC,missing,0,vwc,never pay,insufficient,0,0,0,0,0
56801,other,39.77519833,-10.74261213,0,Ruvuma / Southern Coast,9,4,700,True,Water Board,True,1982,vwc,never pay,dry,0,0,0,0,0
42205,other,33.8579357,-1.97932613,0,Lake Victoria,20,4,300,True,WUA,True,1972,vwc,pay per bucket,enough,0,0,0,0,0
23972,DWE,0.0,-2e-08,0,Lake Victoria,17,1,0,missing,WUG,False,0,wug,unknown,enough,0,0,0,0,0
60227,other,39.52187046,-7.1257291,0,Wami / Ruvu,7,3,45,True,VWC,False,2000,vwc,pay per bucket,enough,0,0,0,0,0
38807,RWE,36.893257899999995,-3.38207418,0,Pangani,2,7,123,True,VWC,True,1995,vwc,unknown,insufficient,0,0,0,0,0
