id,status_group
2794,non functional
53185,non functional
13738,non functional
59494,functional
20869,non functional
34578,non functional
41551,non functional
20659,functional
39960,non functional
38937,functional
57398,functional needs repair
49687,non functional
38041,non functional
36654,functional
52051,non functional
73019,functional
45695,non functional
46565,non functional
8289,non functional
20523,non functional
13078,non functional
5741,non functional
1146,functional
23282,functional
17414,functional
26309,functional
42547,functional
34805,functional
39465,non functional
18167,non functional
45877,functional
66454,functional
57328,functional
15411,functional
59779,functional
68736,functional
38343,non functional
56526,functional
62157,non functional
44234,functional
12275,non functional
47592,functional
22606,non functional
73411,functional
34201,non functional
27671,non functional
73536,non functional
11081,functional
19129,non functional
49828,non functional
24320,functional
66789,non functional
62373,functional
70040,non functional
37918,non functional
42317,non functional
24614,non functional
17401,non functional
8836,functional
25357,non functional
50703,functional
45610,non functional
40536,functional
5063,non functional
54771,non functional
4240,functional
56120,functional
18357,non functional
22045,functional needs repair
20572,functional
73393,non functional
23398,functional
67820,functional
50454,functional
13500,non functional
21589,functional
51270,functional
57053,non functional
69914,functional
39215,functional
66112,non functional
70861,functional
3767,non functional
12102,functional
1209,functional
51210,functional
18902,non functional
21070,non functional
35552,functional
43030,non functional
20759,functional
51042,functional
11503,non functional
26010,functional needs repair
2069,non functional
17281,non functional
1251,functional
58812,functional
27643,functional
58039,non functional
8880,functional
63225,non functional
43005,functional
29488,functional
43658,non functional
66932,non functional
44557,non functional
12031,functional
38411,functional
47740,functional
40560,functional
21411,functional
67721,functional
69115,functional
23680,non functional
54448,functional
35036,functional
25711,functional
14188,functional
64103,non functional
8901,functional
31166,functional
60385,functional
38264,functional
54957,non functional
26899,non functional
45412,functional needs repair
51506,non functional
24466,functional
42312,functional
2881,functional
34983,functional
17145,functional
41823,non functional
47793,non functional
602,functional
815,functional
21334,non functional
28933,functional
69684,non functional
39213,functional
7733,functional needs repair
60557,functional
33710,functional
2048,functional
12492,functional
43097,functional
68815,functional
70440,non functional
18794,functional
223,functional
60510,functional
51325,non functional
58701,functional
13451,non functional
62341,non functional
35902,non functional
9225,functional needs repair
11040,functional
62322,non functional
71792,functional
19776,functional
2864,non functional
44630,functional
68456,non functional
6522,non functional
59334,functional
56095,functional
64309,functional
13723,functional needs repair
3019,non functional
55432,functional needs repair
43252,functional
32123,non functional
20462,functional
26051,functional
44116,functional needs repair
6651,functional
23642,functional needs repair
34354,functional
20472,functional
15988,non functional
47390,functional
25641,non functional
18170,non functional
6790,functional
55947,functional
40379,functional needs repair
42915,functional
13207,functional
36984,functional needs repair
38231,functional
34082,functional
31138,functional
24860,non functional
63477,functional
11132,functional
49428,non functional
46299,non functional
36216,non functional
24047,functional
71,non functional
16478,functional
12544,non functional
6266,functional
687,functional
22179,non functional
34125,functional
43095,functional
31004,functional
48711,functional
73352,functional
43297,functional
53145,functional
4215,non functional
17233,non functional
37331,functional
57460,functional
11590,non functional
63983,functional
27333,non functional
40354,non functional
9089,functional
47667,functional
54304,functional
36536,non functional
67629,functional needs repair
48348,functional
66449,non functional
50066,functional
